qacc	Entry	qlen	slen	length	score	bitscore	evalue	pident	nident	mismatch	positive	gaps	gapopen	Tax_ID	stitle
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_025654	429	1506	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_025509	429	1505	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_114436	429	1458	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_028722	429	1494	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_026222	429	1436	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_114191	429	1393	426	423	782.0	0.0	99.765	425	1	425	0	0	43660	Pseudoalteromonas undina strain NBRC 103039 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_114187	429	1459	426	423	782.0	0.0	99.765	425	1	425	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain NBRC 103034 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16485:5867	NR_114186	429	1461	426	423	782.0	0.0	99.765	425	1	425	0	0	288	Pseudoalteromonas atlantica strain NBRC 103033 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_109065	429	1429	429	408	754.0	0.0	98.368	422	7	422	0	0	889488	Zhongshania borealis strain CL-AS9 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_108452	429	1501	429	405	749.0	0.0	98.135	421	8	421	0	0	641783	Zhongshania guokunii strain ZS6-22 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_126306	429	1403	429	402	743.0	0.0	97.902	420	9	420	0	0	1470434	Zhongshania aliphaticivorans strain SM-2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_108450	429	1501	429	399	737.0	0.0	97.669	419	10	419	0	0	641702	Zhongshania antarctica strain ZS5-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_118015	429	1495	430	369	682.0	0.0	95.34899999999999	410	18	410	2	2	354246	Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_042454	429	1452	430	369	682.0	0.0	95.34899999999999	410	18	410	2	2	354246	Spongiibacter marinus strain HAL40b 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_118016	429	1495	429	363	671.0	0.0	94.87200000000001	407	22	407	0	0	1122224	Spongiibacter marinus DSM 19753 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_042990	429	1470	429	363	671.0	0.0	94.87200000000001	407	22	407	0	0	354246	Spongiibacter marinus strain 5IX/A01/131 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_118017	429	1497	430	351	649.0	0.0	93.95299999999999	404	24	404	2	2	454602	Spongiibacter tropicus strain DSM 19543 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:21925:5873	NR_116117	429	1406	430	351	649.0	0.0	93.95299999999999	404	24	404	2	2	454602	Spongiibacter tropicus strain CL-CB221 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_148837	404	1520	410	149	276.0	7.729999999999999e-74	79.268	325	73	325	12	12	1675854	Abyssivirga alkaniphila strain L81 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_117645	404	1444	410	149	276.0	7.729999999999999e-74	79.268	325	73	325	12	12	1185412	Vallitalea guaymasensis strain Ra1766G1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_108636	404	1497	408	149	276.0	7.729999999999999e-74	79.167	323	77	323	8	8	682400	Natranaerovirga pectinivora strain AP3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_156912	404	1413	411	147	272.0	9.989999999999999e-73	79.075	325	75	325	11	10	1450156	Defluviitalea raffinosedens strain A6 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_117690	404	1499	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_117689	404	1518	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_117688	404	1500	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_117687	404	1500	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_116346	404	1405	409	140	259.0	7.78e-69	78.484	321	78	321	10	8	862517	Peptoniphilus duerdenii ATCC BAA-1640 strain WAL 18896 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:11040:5898	NR_118670	404	1481	406	137	254.0	3.62e-67	78.079	317	79	317	10	10	39496	Eubacterium ventriosum strain ATCC 27560 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_037047	429	1504	429	411	760.0	0.0	98.601	423	6	423	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_114405	429	1501	429	408	754.0	0.0	98.368	422	7	422	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_025957	429	1467	430	403	745.0	0.0	97.90700000000001	421	7	421	2	2	37450	Colwellia rossensis strain S51-W 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_159353	429	1510	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	1982103	Colwellia echini strain A3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_024805	429	1474	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	211668	Colwellia piezophila strain Y223G 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_024635	429	1514	430	393	726.0	0.0	97.209	418	10	418	2	2	77524	Colwellia maris strain ABE-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_026055	429	1486	430	391	723.0	0.0	96.977	417	10	417	3	3	89403	Colwellia psychrotropica strain ACAM 179 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_156847	429	1423	432	381	704.0	0.0	96.296	416	10	416	6	6	1513592	Colwellia marinimaniae strain MTCD1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_116385	429	1507	429	378	699.0	0.0	96.037	412	17	412	0	0	517723	Colwellia asteriadis strain KMD 002 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5953:5902	NR_104941	429	1448	429	372	688.0	0.0	95.571	410	19	410	0	0	89402	Colwellia hornerae strain IC035 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_037047	429	1504	429	411	760.0	0.0	98.601	423	6	423	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_114405	429	1501	429	408	754.0	0.0	98.368	422	7	422	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_025957	429	1467	430	403	745.0	0.0	97.90700000000001	421	7	421	2	2	37450	Colwellia rossensis strain S51-W 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_159353	429	1510	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	1982103	Colwellia echini strain A3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_024805	429	1474	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	211668	Colwellia piezophila strain Y223G 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_024635	429	1514	430	393	726.0	0.0	97.209	418	10	418	2	2	77524	Colwellia maris strain ABE-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_026055	429	1486	430	391	723.0	0.0	96.977	417	10	417	3	3	89403	Colwellia psychrotropica strain ACAM 179 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_156847	429	1423	432	381	704.0	0.0	96.296	416	10	416	6	6	1513592	Colwellia marinimaniae strain MTCD1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_116385	429	1507	429	378	699.0	0.0	96.037	412	17	412	0	0	517723	Colwellia asteriadis strain KMD 002 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:5942:5919	NR_104941	429	1448	429	372	688.0	0.0	95.571	410	19	410	0	0	89402	Colwellia hornerae strain IC035 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_113657	429	1404	429	390	721.0	0.0	96.50299999999999	414	15	414	0	0	81447	Photobacterium indicum strain NBRC 14233 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_042964	429	1536	429	390	721.0	0.0	96.97	416	13	416	0	0	264736	Photobacterium frigidiphilum strain SL13 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_036943	429	1519	429	387	715.0	0.0	96.73700000000001	415	14	415	0	0	74109	Photobacterium profundum strain DSJ4 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_112225	429	1402	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	81447	Photobacterium indicum strain NBRC 14233 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_043188	429	1504	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	299462	Photobacterium aplysiae strain GMD509 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_028002	429	1408	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	81447	Photobacterium indicum strain MBIC3157 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_157011	429	1515	430	378	699.0	0.0	96.04700000000001	413	15	413	2	2	1775171	Photobacterium alginatilyticum strain P03D4 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_114184	429	1470	429	378	699.0	0.0	96.037	412	17	412	0	0	659	Photobacterium phosphoreum strain NBRC 103031 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_115205	429	1467	429	378	699.0	0.0	96.037	412	17	412	0	0	659	Photobacterium phosphoreum strain ATCC 11040 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:7581:5937	NR_119047	429	1457	429	378	699.0	0.0	96.037	412	17	412	0	0	659	Photobacterium phosphoreum strain ATCC 11040 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_043463	429	1509	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	326544	Paraglaciecola psychrophila strain 170 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_157658	429	1535	429	390	721.0	0.0	96.97	416	13	416	0	0	1799789	Paraglaciecola hydrolytica strain S66 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_159183	429	1455	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	2010915	Paraglaciecola aestuariivivens strain JDTF-33 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_116288	429	1497	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	1128911	Paraglaciecola arctica strain BSs20135 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_148279	429	1469	429	375	693.0	0.0	95.804	411	18	411	0	0	1406886	Aliiglaciecola coringensis strain AK49 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_158136	429	1419	431	372	688.0	0.0	95.59200000000001	412	16	412	3	3	1858656	Alteromonas pelagimontana strain 5.12 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_135697	429	1440	430	372	688.0	0.0	95.581	411	17	411	2	2	1607954	Aliiglaciecola aliphaticivorans strain GSD6 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_118469	429	1455	430	372	688.0	0.0	95.581	411	17	411	2	2	1235557	Paraglaciecola aquimarina strain GGW-M5 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_116737	429	1521	431	372	688.0	0.0	95.59200000000001	412	15	412	4	4	589873	Alteromonas australica strain H 17 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25032:6012	NR_137375	429	1455	430	369	682.0	0.0	95.34899999999999	410	18	410	2	2	1656094	Alteromonas confluentis strain DSSK2-12 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_043547	404	1400	404	401	741.0	0.0	99.75200000000001	403	1	403	0	0	335975	Sulfitobacter litoralis strain Iso 3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_125460	404	1321	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	1246864	Sulfitobacter porphyrae strain SCM-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_115917	404	1307	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	218673	Sulfitobacter dubius strain LMG20555 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_115898	404	1307	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	225422	Sulfitobacter indolifex strain DSM 14862 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_025691	404	1430	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	218673	Sulfitobacter dubius strain KMM 3554 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_134206	404	1411	404	377	697.0	0.0	97.772	395	9	395	0	0	1342301	Sulfitobacter noctilucicola strain NB-77 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_134204	404	1413	404	377	697.0	0.0	97.772	395	9	395	0	0	1342299	Sulfitobacter geojensis strain MM-124 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_102909	404	1452	404	377	697.0	0.0	97.772	395	9	395	0	0	375451	Roseobacter denitrificans OCh 114 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_136874	404	1321	404	377	697.0	0.0	97.772	395	9	395	0	0	1499314	Sulfitobacter pacificus strain SCM2-10 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:15968:6019	NR_115907	404	1307	404	377	697.0	0.0	97.772	395	9	395	0	0	2434	Roseobacter denitrificans strain NBRC15277 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_044837	429	1462	429	408	754.0	0.0	98.368	422	7	422	0	0	1117315	Pseudoalteromonas haloplanktis ATCC 14393 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_114188	429	1461	429	408	754.0	0.0	98.368	422	7	422	0	0	28109	Pseudoalteromonas nigrifaciens strain NBRC 103036 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_025775	429	1531	429	408	754.0	0.0	98.368	422	7	422	0	0	247523	Pseudoalteromonas aliena strain KMM 3562 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_025654	429	1506	429	408	754.0	0.0	98.368	422	7	422	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_025509	429	1505	429	408	754.0	0.0	98.368	422	7	422	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_114436	429	1458	429	408	754.0	0.0	98.368	422	7	422	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_028722	429	1494	429	408	754.0	0.0	98.368	422	7	422	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_026222	429	1436	429	408	754.0	0.0	98.368	422	7	422	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_114191	429	1393	426	405	749.0	0.0	98.35700000000001	419	7	419	0	0	43660	Pseudoalteromonas undina strain NBRC 103039 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18852:6022	NR_114187	429	1459	426	405	749.0	0.0	98.35700000000001	419	7	419	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain NBRC 103034 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_102485	430	1555	430	343	634.0	0.0	93.256	401	29	401	0	0	862908	Halobacteriovorax marinus SJ 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_028723	430	1464	430	343	634.0	0.0	93.256	401	29	401	0	0	862908	Halobacteriovorax marinus SJ 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_115141	430	1102	430	343	634.0	0.0	93.256	401	29	401	0	0	862908	Halobacteriovorax marinus SJ 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_028724	430	1475	430	310	573.0	2.6099999999999995e-163	90.698	390	40	390	0	0	97089	Halobacteriovorax litoralis strain JS5 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_042023	430	1331	436	304	562.0	5.6599999999999983e-160	90.367	394	30	394	12	12	960	Bacteriovorax stolpii strain DSM 12778 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_115142	430	1098	436	304	562.0	5.6599999999999983e-160	90.367	394	30	394	12	12	960	Bacteriovorax stolpii strain Uki2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_024943	430	1457	432	256	473.0	2.7299999999999996e-133	86.806	375	48	375	9	8	28202	Peredibacter starrii strain A3.12 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_075013	430	1558	432	235	435.0	1.2899999999999997e-121	84.954	367	61	367	4	4	338963	Pelobacter carbinolicus DSM 2380 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_043213	430	1516	435	229	424.0	2.7899999999999993e-118	84.598	368	57	368	10	10	304413	Desulfuromonas svalbardensis strain 112 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:18562:6038	NR_074940	430	1547	433	226	418.0	1.3e-116	84.296	365	62	365	6	6	351605	Geobacter uraniireducens Rf4 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_025957	429	1467	429	394	728.0	0.0	97.20299999999999	417	12	417	0	0	37450	Colwellia rossensis strain S51-W 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_037047	429	1504	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_114405	429	1501	429	384	710.0	0.0	96.50299999999999	414	15	414	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_159353	429	1510	429	381	704.0	0.0	96.27	413	16	413	0	0	1982103	Colwellia echini strain A3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_024635	429	1514	429	381	704.0	0.0	96.27	413	16	413	0	0	77524	Colwellia maris strain ABE-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_026055	429	1486	429	379	701.0	0.0	96.037	412	16	412	1	1	89403	Colwellia psychrotropica strain ACAM 179 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:14378:6093	NR_156847	429	1423	431	378	699.0	0.0	96.056	414	13	414	4	4	1513592	Colwellia marinimaniae strain MTCD1 16S ribosomal RNA, partial sequence
